Age,Work_Experience,Family_Size,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Freq,Spending_Score_Freq,Category_Freq,Segmentation_Freq
75,0.0,1.0,True,False,False,True,False,True,844,6494,7018,2408
59,0.0,4.0,True,False,False,True,False,True,328,2599,7018,2408
39,1.0,4.0,True,False,False,True,False,True,3480,2599,7018,2442
39,1.0,5.0,False,True,False,True,True,False,1250,2599,1475,2408
68,1.0,2.0,False,True,False,True,True,False,775,1602,1475,3027
62,0.0,3.0,False,True,False,True,False,True,3480,2599,7018,2408
50,0.0,4.0,False,True,False,True,False,True,775,1602,7018,2408
47,8.0,4.0,False,True,False,True,False,True,775,1602,7018,2442
20,3.0,2.0,False,True,False,True,True,False,403,6494,1089,2442
57,1.0,2.0,False,True,False,True,True,False,3480,2599,1475,2442
51,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
41,0.0,1.0,True,False,True,False,False,True,930,6494,1475,2818
45,1.0,4.0,False,True,False,True,False,True,775,1602,7018,2818
40,1.0,5.0,False,True,False,True,True,False,930,2599,1475,2818
27,6.0,5.0,True,False,False,True,True,False,3480,1602,563,2818
43,3.0,5.0,False,True,False,True,True,False,1250,6494,7018,3027
73,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
43,0.0,2.0,False,True,False,True,False,True,935,2599,7018,2408
82,1.0,1.0,True,False,False,True,False,True,844,6494,7018,2818
55,0.0,2.0,False,True,False,True,False,True,3480,1602,1089,2818
41,1.0,2.0,False,True,False,True,True,False,930,2599,1475,2818
25,1.0,2.0,False,True,True,False,False,True,1250,6494,1089,2408
62,4.0,1.0,True,False,False,True,True,False,935,6494,1475,2408
37,0.0,2.0,True,False,False,True,True,False,935,6494,7018,2818
51,1.0,2.0,True,False,False,True,False,True,1250,2599,1475,2408
69,0.0,1.0,False,True,False,True,True,False,844,6494,7018,3027
89,6.0,4.0,True,False,False,True,False,True,1250,2599,563,2818
29,1.0,6.0,False,True,True,False,False,True,1750,6494,563,3027
28,0.0,3.0,False,True,True,False,True,False,1250,6494,7018,2818
40,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
38,7.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
18,3.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
81,1.0,2.0,False,True,False,True,False,True,844,1602,7018,2408
45,2.0,4.0,False,True,False,True,False,True,775,2599,563,2408
42,1.0,5.0,False,True,False,True,True,False,775,1602,7018,2442
36,0.0,1.0,False,True,True,False,True,False,403,6494,7018,3027
30,0.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
33,0.0,3.0,True,False,True,False,False,True,1750,6494,7018,3027
37,0.0,2.0,False,True,False,True,True,False,3480,2599,7018,2442
35,9.0,3.0,False,True,False,True,True,False,3480,6494,269,2818
31,0.0,2.0,True,False,True,False,False,True,930,6494,1475,3027
53,0.0,4.0,True,False,False,True,True,False,935,2599,1475,2408
36,9.0,1.0,False,True,True,False,False,True,930,6494,7018,2408
37,0.0,2.0,False,True,False,True,False,True,1250,6494,1475,2818
80,2.0,1.0,False,True,False,True,False,True,844,6494,7018,2818
30,8.0,2.0,False,True,False,True,False,True,930,2599,7018,2818
39,1.0,3.0,True,False,False,True,True,False,935,2599,7018,3027
18,1.0,3.0,True,False,True,False,True,False,403,6494,1089,3027
32,3.0,3.0,False,True,True,False,True,False,930,6494,269,3027
49,0.0,5.0,False,True,False,True,False,True,403,6494,7018,3027
67,0.0,4.0,False,True,False,True,False,True,775,1602,7018,2442
47,1.0,1.0,False,True,True,False,True,False,1250,6494,7018,2818
35,1.0,6.0,False,True,False,True,True,False,935,6494,7018,2818
26,0.0,5.0,True,False,False,True,True,False,403,6494,1475,3027
43,1.0,1.0,True,False,True,False,False,True,3480,6494,1089,2408
30,1.0,1.0,True,False,True,False,True,False,1750,6494,7018,2442
29,0.0,2.0,False,True,True,False,False,True,930,6494,1089,2818
20,0.0,2.0,True,False,True,False,True,False,403,1602,1089,2818
67,1.0,3.0,True,False,False,True,True,False,935,1602,269,2408
41,4.0,2.0,False,True,True,False,False,True,930,6494,7018,2408
40,14.0,2.0,False,True,True,False,False,True,3480,6494,563,2818
40,1.0,2.0,True,False,False,True,False,True,930,6494,7018,2442
18,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
29,2.0,5.0,False,True,True,False,True,False,1750,6494,7018,3027
51,7.0,5.0,True,False,False,True,True,False,935,2599,1475,2408
32,6.0,1.0,False,True,True,False,False,True,935,6494,7018,3027
48,1.0,1.0,True,False,True,False,False,True,3480,6494,563,2408
22,1.0,3.0,False,True,True,False,True,False,3480,6494,7018,3027
35,1.0,2.0,True,False,False,True,False,True,1250,2599,7018,2818
51,2.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
46,8.0,1.0,True,False,False,True,True,False,935,6494,7018,2818
27,1.0,5.0,True,False,True,False,False,True,1750,6494,7018,2442
56,0.0,4.0,True,False,False,True,False,True,3480,2599,7018,2442
50,4.0,4.0,False,True,False,True,False,True,3480,2599,1089,2408
59,0.0,3.0,False,True,False,True,False,True,1750,6494,1475,3027
61,0.0,1.0,True,False,False,True,False,True,3480,6494,7018,2442
32,9.0,1.0,False,True,True,False,False,True,930,6494,7018,2818
26,1.0,5.0,True,False,True,False,False,True,1750,6494,1475,2442
23,1.0,4.0,True,False,True,False,True,False,1750,6494,7018,3027
50,1.0,6.0,False,True,False,True,False,True,775,1602,7018,2442
22,0.0,4.0,False,True,True,False,True,False,403,6494,563,2442
29,4.0,3.0,True,False,True,False,True,False,403,6494,7018,2408
46,1.0,3.0,False,True,False,True,False,True,3480,6494,7018,2408
43,1.0,4.0,False,True,True,False,False,True,3480,6494,7018,3027
33,1.0,4.0,False,True,True,False,True,False,3480,6494,1089,2442
85,0.0,1.0,True,False,False,True,False,True,844,6494,1089,3027
57,1.0,1.0,False,True,False,True,False,True,1250,6494,1089,2442
43,9.0,2.0,False,True,False,True,False,True,3480,1602,1475,2408
18,0.0,4.0,True,False,True,False,True,False,1750,6494,1089,3027
87,1.0,1.0,False,True,False,True,True,False,3480,6494,7018,2818
40,1.0,2.0,False,True,False,True,False,True,3480,2599,1475,2442
25,1.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
18,1.0,3.0,True,False,False,True,True,False,1750,6494,7018,3027
48,1.0,3.0,True,False,False,True,False,True,3480,1602,7018,2442
56,0.0,2.0,True,False,False,True,False,True,1250,2599,7018,2408
32,1.0,3.0,True,False,True,False,True,False,1250,6494,7018,2818
38,7.0,7.0,True,False,True,False,False,True,3480,6494,563,2442
31,1.0,2.0,True,False,True,False,True,False,930,6494,7018,2818
36,9.0,5.0,True,False,False,True,True,False,775,2599,1475,2818
37,0.0,2.0,False,True,True,False,False,True,1750,6494,7018,3027
40,1.0,2.0,True,False,False,True,False,True,930,6494,7018,2818
18,5.0,4.0,False,True,True,False,True,False,1750,6494,1475,3027
26,0.0,6.0,True,False,True,False,True,False,1750,6494,114,2818
23,1.0,2.0,True,False,True,False,True,False,1750,6494,269,3027
27,9.0,2.0,False,True,True,False,False,True,1750,6494,7018,3027
20,1.0,3.0,True,False,True,False,True,False,1750,6494,7018,3027
47,1.0,4.0,False,True,False,True,True,False,3480,2599,7018,2442
50,1.0,3.0,False,True,False,True,True,False,1250,2599,7018,2408
37,0.0,3.0,False,True,True,False,False,True,930,6494,7018,2818
49,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
29,1.0,3.0,False,True,False,True,False,True,1750,6494,1089,3027
37,6.0,3.0,False,True,False,True,False,True,775,1602,7018,3027
58,0.0,3.0,True,False,False,True,False,True,3480,6494,7018,2442
59,1.0,3.0,False,True,False,True,True,False,935,2599,7018,2442
21,0.0,5.0,False,True,True,False,True,False,403,6494,167,3027
42,1.0,4.0,True,False,False,True,False,True,3480,2599,7018,2818
29,0.0,6.0,False,True,True,False,True,False,1750,6494,7018,2408
33,1.0,5.0,False,True,True,False,False,True,1750,6494,7018,2408
38,9.0,2.0,True,False,True,False,False,True,930,6494,7018,2408
37,0.0,3.0,False,True,False,True,False,True,3480,6494,7018,2818
60,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2442
55,0.0,1.0,False,True,False,True,False,True,930,6494,7018,2442
50,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
36,1.0,3.0,False,True,True,False,False,True,3480,6494,7018,2408
47,9.0,2.0,False,True,True,False,False,True,3480,6494,7018,2408
52,6.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
42,0.0,5.0,True,False,False,True,True,False,775,2599,1475,2818
32,0.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
33,1.0,2.0,True,False,True,False,False,True,935,6494,1475,3027
25,1.0,1.0,True,False,True,False,True,False,3480,6494,1475,2408
68,1.0,2.0,False,True,False,True,False,True,1250,2599,7018,2442
36,4.0,2.0,False,True,False,True,False,True,1250,2599,563,2408
51,1.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
47,1.0,5.0,True,False,False,True,True,False,935,2599,1475,2408
62,0.0,2.0,False,True,False,True,False,True,3480,1602,7018,2442
32,4.0,5.0,False,True,True,False,False,True,930,6494,7018,3027
66,1.0,2.0,True,False,False,True,True,False,3480,2599,7018,2408
48,0.0,1.0,True,False,False,True,False,True,3480,6494,7018,2408
70,8.0,2.0,False,True,False,True,False,True,844,2599,7018,2442
60,0.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
45,2.0,1.0,False,True,True,False,True,False,3480,6494,7018,2408
48,1.0,2.0,True,False,False,True,False,True,328,6494,1089,2408
76,1.0,2.0,False,True,False,True,False,True,844,6494,1089,2818
53,4.0,3.0,False,True,False,True,False,True,935,6494,1089,2408
83,1.0,3.0,False,True,False,True,True,False,775,1602,7018,2408
79,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2408
49,0.0,1.0,True,False,False,True,False,True,935,6494,563,2408
76,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2408
37,12.0,5.0,False,True,False,True,True,False,935,2599,1475,2408
37,1.0,6.0,True,False,False,True,False,True,3480,2599,1089,2408
35,0.0,2.0,True,False,False,True,True,False,3480,6494,7018,2408
31,12.0,2.0,True,False,False,True,True,False,328,2599,7018,2408
21,1.0,5.0,False,True,True,False,True,False,403,6494,7018,2408
71,1.0,2.0,False,True,True,False,False,True,1250,6494,7018,2442
27,1.0,4.0,True,False,True,False,True,False,935,6494,114,2818
52,1.0,4.0,False,True,False,True,True,False,328,2599,7018,2818
72,1.0,4.0,False,True,False,True,True,False,935,1602,7018,3027
43,2.0,4.0,False,True,False,True,False,True,3480,2599,1089,2442
46,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2408
88,1.0,1.0,False,True,False,True,True,False,844,6494,7018,2818
29,1.0,6.0,False,True,True,False,True,False,1750,6494,7018,3027
27,0.0,5.0,False,True,True,False,True,False,935,6494,7018,3027
55,1.0,4.0,False,True,False,True,False,True,844,6494,1089,2442
48,8.0,3.0,True,False,False,True,True,False,3480,2599,7018,2818
20,4.0,5.0,False,True,True,False,True,False,1750,6494,563,3027
38,1.0,1.0,False,True,True,False,False,True,1250,6494,269,2818
22,0.0,3.0,True,False,True,False,True,False,1750,1602,1089,3027
29,1.0,6.0,True,False,True,False,True,False,328,6494,7018,3027
48,1.0,4.0,True,False,False,True,False,True,930,2599,7018,2442
65,0.0,1.0,True,False,True,False,False,True,844,6494,7018,2818
51,1.0,7.0,False,True,False,True,True,False,935,2599,1475,2408
21,0.0,5.0,True,False,True,False,True,False,1750,6494,7018,3027
42,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
56,1.0,3.0,False,True,False,True,True,False,403,2599,1475,2408
86,9.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
59,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
86,1.0,2.0,False,True,False,True,False,True,775,1602,7018,2442
59,4.0,2.0,False,True,False,True,False,True,3480,1602,269,3027
38,3.0,2.0,False,True,False,True,False,True,930,2599,7018,2442
31,0.0,1.0,True,False,True,False,False,True,403,6494,7018,3027
45,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
48,10.0,2.0,True,False,False,True,False,True,3480,6494,7018,2408
33,9.0,4.0,True,False,True,False,True,False,935,6494,1089,2408
38,9.0,3.0,False,True,False,True,False,True,1250,2599,7018,2408
49,1.0,4.0,True,False,False,True,False,True,3480,2599,7018,2442
48,8.0,2.0,True,False,False,True,False,True,3480,2599,7018,2818
37,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2408
28,7.0,4.0,False,True,True,False,False,True,1750,6494,563,2442
33,0.0,2.0,True,False,False,True,False,True,930,2599,7018,2408
20,0.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
27,0.0,1.0,False,True,False,True,True,False,1250,6494,1475,2818
39,3.0,4.0,False,True,False,True,False,True,3480,2599,7018,2408
87,0.0,1.0,True,False,False,True,True,False,844,6494,7018,2442
30,1.0,4.0,False,True,True,False,False,True,1750,6494,7018,2408
30,1.0,4.0,False,True,True,False,True,False,775,1602,7018,3027
51,1.0,5.0,True,False,False,True,False,True,3480,1602,7018,2442
46,1.0,5.0,False,True,False,True,False,True,775,1602,7018,2408
55,3.0,1.0,True,False,True,False,True,False,1250,6494,7018,2818
39,0.0,4.0,False,True,True,False,True,False,1250,6494,7018,2818
63,1.0,4.0,False,True,False,True,False,True,3480,2599,7018,2818
84,0.0,2.0,False,True,False,True,False,True,844,1602,7018,2442
41,7.0,2.0,False,True,False,True,False,True,775,1602,7018,2442
28,1.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
27,2.0,4.0,False,True,True,False,False,True,1750,6494,167,2818
35,3.0,1.0,False,True,True,False,False,True,930,6494,7018,2818
47,6.0,2.0,True,False,False,True,False,True,3480,6494,7018,2408
51,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
32,8.0,3.0,True,False,False,True,False,True,3480,6494,7018,2408
31,1.0,2.0,False,True,False,True,False,True,935,6494,7018,3027
38,0.0,4.0,True,False,True,False,False,True,1750,6494,7018,2818
20,1.0,3.0,False,True,True,False,True,False,1750,6494,1089,3027
31,8.0,6.0,False,True,True,False,False,True,930,6494,563,2818
55,1.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
19,0.0,2.0,False,True,True,False,True,False,1750,6494,1475,3027
83,0.0,1.0,False,True,True,False,False,True,844,6494,7018,3027
41,0.0,2.0,False,True,False,True,False,True,930,6494,7018,2408
38,1.0,2.0,True,False,False,True,False,True,3480,2599,1475,2442
61,5.0,2.0,False,True,False,True,False,True,775,1602,7018,2408
48,12.0,1.0,True,False,False,True,False,True,328,6494,7018,2818
40,1.0,2.0,False,True,False,True,False,True,930,2599,7018,2408
47,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
53,4.0,4.0,False,True,False,True,False,True,775,1602,7018,3027
29,1.0,4.0,False,True,True,False,True,False,930,6494,1475,2818
72,1.0,1.0,False,True,False,True,True,False,3480,6494,7018,2408
50,1.0,4.0,True,False,False,True,False,True,3480,2599,7018,2442
63,0.0,1.0,False,True,False,True,False,True,1250,6494,7018,2818
42,5.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
40,14.0,3.0,False,True,False,True,True,False,1250,2599,7018,3027
63,1.0,5.0,True,False,False,True,False,True,3480,2599,1089,2442
25,13.0,3.0,False,True,True,False,False,True,3480,6494,7018,2818
49,2.0,4.0,False,True,False,True,False,True,775,1602,563,2408
28,0.0,6.0,True,False,True,False,True,False,1750,6494,114,2818
69,0.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
31,0.0,5.0,False,True,True,False,True,False,1750,6494,1475,2442
36,1.0,5.0,True,False,False,True,False,True,3480,2599,7018,2442
21,9.0,4.0,False,True,True,False,True,False,1750,6494,1089,3027
36,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
41,12.0,1.0,True,False,True,False,False,True,1750,6494,167,2818
31,13.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
51,7.0,4.0,False,True,False,True,False,True,775,1602,7018,2442
55,1.0,3.0,False,True,False,True,False,True,3480,6494,1089,2818
31,1.0,2.0,False,True,False,True,False,True,3480,2599,563,2408
61,1.0,2.0,True,False,False,True,True,False,935,2599,7018,2442
31,1.0,3.0,False,True,True,False,False,True,3480,6494,7018,3027
55,1.0,4.0,True,False,False,True,False,True,3480,1602,7018,2408
33,0.0,5.0,True,False,True,False,False,True,3480,6494,1089,2442
50,1.0,5.0,True,False,False,True,False,True,3480,2599,563,2442
71,1.0,2.0,False,True,False,True,True,False,1250,6494,7018,2818
18,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
73,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
58,0.0,4.0,True,False,False,True,True,False,844,1602,7018,2442
65,5.0,2.0,False,True,False,True,False,True,3480,1602,7018,2818
75,1.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
62,0.0,1.0,True,False,True,False,False,True,935,6494,7018,2408
38,0.0,5.0,True,False,True,False,False,True,1750,6494,7018,3027
27,3.0,7.0,True,False,True,False,False,True,328,6494,7018,3027
19,0.0,3.0,False,True,True,False,True,False,1750,6494,563,3027
43,1.0,4.0,False,True,False,True,False,True,1250,6494,1089,2818
50,0.0,2.0,True,False,False,True,False,True,3480,1602,1089,2442
27,9.0,1.0,False,True,True,False,False,True,1250,6494,7018,2818
33,9.0,3.0,False,True,True,False,True,False,1750,6494,269,2442
26,0.0,3.0,True,False,False,True,True,False,930,2599,1475,3027
28,8.0,4.0,True,False,False,True,True,False,3480,2599,1089,2442
45,1.0,2.0,False,True,True,False,False,True,1250,6494,7018,2818
25,7.0,1.0,False,True,True,False,False,True,930,6494,7018,2818
37,6.0,1.0,False,True,False,True,False,True,3480,6494,7018,2408
37,5.0,3.0,True,False,False,True,False,True,3480,2599,7018,2408
60,8.0,6.0,True,False,False,True,False,True,3480,1602,7018,2442
76,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
47,0.0,4.0,False,True,False,True,False,True,930,2599,7018,2818
42,8.0,1.0,True,False,False,True,False,True,3480,6494,7018,2818
66,0.0,4.0,False,True,False,True,False,True,3480,6494,563,2442
20,1.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
40,9.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
21,13.0,6.0,False,True,True,False,True,False,1750,6494,7018,3027
42,8.0,1.0,True,False,True,False,True,False,930,6494,1089,2818
57,5.0,2.0,False,True,False,True,False,True,930,2599,7018,2442
23,4.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
52,2.0,4.0,True,False,False,True,False,True,3480,2599,7018,2442
42,1.0,2.0,False,True,False,True,False,True,930,2599,167,2442
28,0.0,4.0,False,True,True,False,True,False,930,6494,1089,3027
43,9.0,3.0,False,True,False,True,False,True,3480,2599,7018,2818
30,3.0,2.0,False,True,True,False,False,True,930,6494,7018,3027
26,1.0,6.0,False,True,True,False,True,False,1750,6494,1475,2818
86,0.0,2.0,False,True,False,True,False,True,775,1602,563,2442
52,0.0,2.0,False,True,False,True,False,True,1250,2599,7018,2442
43,0.0,1.0,True,False,False,True,True,False,935,6494,7018,2818
26,5.0,1.0,False,True,False,True,False,True,3480,2599,7018,2818
53,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
33,3.0,1.0,False,True,True,False,False,True,1750,6494,7018,3027
25,9.0,2.0,False,True,False,True,False,True,1750,6494,7018,2442
55,1.0,1.0,True,False,False,True,False,True,3480,6494,7018,2408
47,9.0,4.0,True,False,False,True,False,True,935,2599,563,2442
43,1.0,4.0,True,False,False,True,True,False,935,2599,1475,2408
27,9.0,4.0,False,True,True,False,True,False,930,6494,7018,3027
